solver, length, nbInv, SATClauses, SATVars, SavileRowClauseOut, SavileRowTimeOut, SavileRowTotalTime, SolverMemOut, SolverNodes, SolverSatisfiable, SolverSetupTime, SolverSolutionsFound, SolverSolveTime, SolverTimeOut, SolverTotalTime, TotalTime
nbcsat, 09, 001, 16, 6, 0, 0, 2.473, 0, 4, 1, NA, 2, NA, 0, 0.00, 2.473
nbcsat, 09, 002, 1595, 255, 0, 0, 2.002, 0, 70, 1, NA, 5, NA, 0, 0.00, 2.002
nbcsat, 09, 003, 1941, 302, 0, 0, 1.843, 0, 106, 1, NA, 10, NA, 0, 0.01, 1.853
nbcsat, 09, 004, 2201, 329, 0, 0, 2.158, 0, 199, 1, NA, 20, NA, 0, 0.01, 2.1679999999999997
nbcsat, 09, 005, 2319, 339, 0, 0, 2.766, 0, 608, 1, NA, 36, NA, 0, 0.02, 2.786
nbcsat, 09, 006, 2439, 361, 0, 0, 2.341, 0, 689, 1, NA, 65, NA, 0, 0.03, 2.371
nbcsat, 09, 007, 2555, 371, 0, 0, 1.9320000000000002, 0, 1091, 1, NA, 110, NA, 0, 0.06, 1.9920000000000002
nbcsat, 09, 008, 2673, 381, 0, 0, 4.411, 0, 2053, 1, NA, 181, NA, 0, 0.11, 4.521
nbcsat, 09, 009, 2707, 383, 0, 0, 4.263, 0, 3370, 1, NA, 286, NA, 0, 0.17, 4.433
nbcsat, 09, 010, 2739, 385, 0, 0, 6.622, 0, 4782, 1, NA, 443, NA, 0, 0.25, 6.872
nbcsat, 09, 011, 2769, 387, 0, 0, 2.157, 0, 6688, 1, NA, 664, NA, 0, 0.32, 2.477
nbcsat, 09, 012, 2797, 389, 0, 0, 7.124, 0, 9438, 1, NA, 985, NA, 0, 0.50, 7.624
nbcsat, 09, 013, 2812, 390, 0, 0, 14.936, 0, 12180, 1, NA, 1416, NA, 0, 0.64, 15.576
nbcsat, 09, 014, 2825, 391, 0, 0, 13.443999999999999, 0, 17786, 1, NA, 1988, NA, 0, 0.92, 14.363999999999999
nbcsat, 09, 015, 2836, 392, 0, 0, 13.246, 0, 21683, 1, NA, 2715, NA, 0, 1.15, 14.396
nbcsat, 09, 016, 2845, 393, 0, 0, 26.158, 0, 26849, 1, NA, 3589, NA, 0, 1.45, 27.608
nbcsat, 09, 017, 2848, 393, 0, 0, 30.525000000000002, 0, 33445, 1, NA, 4579, NA, 0, 1.80, 32.325
nbcsat, 09, 018, 2849, 393, 0, 0, 30.887, 0, 38473, 1, NA, 5631, NA, 0, 2.03, 32.917
nbcsat, 09, 019, 2848, 393, 0, 0, 34.346, 0, 45457, 1, NA, 6654, NA, 0, 2.53, 36.876
nbcsat, 09, 020, 2845, 393, 0, 0, 20.708000000000002, 0, 48317, 1, NA, 7559, NA, 0, 2.52, 23.228
nbcsat, 09, 021, 2840, 393, 0, 0, 42.315, 0, 48852, 1, NA, 8225, NA, 0, 2.62, 44.934999999999995
nbcsat, 09, 022, 2833, 393, 0, 0, 44.785999999999994, 0, 47033, 1, NA, 8545, NA, 0, 2.46, 47.245999999999995
nbcsat, 09, 023, 2825, 393, 0, 0, 34.897, 0, 47781, 1, NA, 8457, NA, 0, 2.67, 37.567
nbcsat, 09, 024, 2816, 393, 0, 0, 43.319, 0, 41117, 1, NA, 7930, NA, 0, 2.20, 45.519000000000005
nbcsat, 09, 025, 2807, 393, 0, 0, 20.966, 0, 34362, 1, NA, 7006, NA, 0, 1.78, 22.746000000000002
nbcsat, 09, 026, 2798, 393, 0, 0, 26.528000000000002, 0, 27780, 1, NA, 5794, NA, 0, 1.61, 28.138
nbcsat, 09, 027, 2789, 393, 0, 0, 29.988, 0, 20146, 1, NA, 4448, NA, 0, 1.08, 31.067999999999998
nbcsat, 09, 028, 2780, 393, 0, 0, 9.928, 0, 13928, 1, NA, 3146, NA, 0, 0.73, 10.658000000000001
nbcsat, 09, 029, 2728, 389, 0, 0, 12.317, 0, 8960, 1, NA, 2034, NA, 0, 0.46, 12.777000000000001
nbcsat, 09, 030, 2677, 385, 0, 0, 3.608, 0, 4989, 1, NA, 1190, NA, 0, 0.19, 3.798
nbcsat, 09, 031, 2621, 369, 0, 0, 3.681, 0, 2704, 1, NA, 622, NA, 0, 0.13, 3.811
nbcsat, 09, 032, 2566, 365, 0, 0, 2.138, 0, 1268, 1, NA, 285, NA, 0, 0.06, 2.198
nbcsat, 09, 033, 2426, 353, 0, 0, 2.723, 0, 476, 1, NA, 111, NA, 0, 0.03, 2.7529999999999997
nbcsat, 09, 034, 2189, 321, 0, 0, 2.021, 0, 157, 1, NA, 35, NA, 0, 0.01, 2.0309999999999997
nbcsat, 09, 035, 169, 43, 0, 0, 2.25, 0, 20, 1, NA, 8, NA, 0, 0.00, 2.25
nbcsat, 09, 036, 0, 0, 0, 0, 2.249, 0, 1, 1, NA, 1, NA, 0, 0.00, 2.249
nbcsat, 10, 000, 0, 0, 0, 0, 2.1550000000000002, 0, 1, 1, NA, 1, NA, 0, 0.00, 2.1550000000000002
nbcsat, 10, 001, 16, 6, 0, 0, 3.416, 0, 4, 1, NA, 2, NA, 0, 0.00, 3.416
nbcsat, 10, 002, 2130, 318, 0, 0, 2.778, 0, 64, 1, NA, 5, NA, 0, 0.00, 2.778
nbcsat, 10, 003, 2640, 382, 0, 0, 4.477, 0, 130, 1, NA, 10, NA, 0, 0.01, 4.487
nbcsat, 10, 004, 2947, 413, 0, 0, 4.101, 0, 255, 1, NA, 20, NA, 0, 0.02, 4.1209999999999996
nbcsat, 10, 005, 3155, 432, 0, 0, 2.4200000000000004, 0, 476, 1, NA, 36, NA, 0, 0.02, 2.4400000000000004
nbcsat, 10, 006, 3306, 456, 0, 0, 2.7640000000000002, 0, 724, 1, NA, 65, NA, 0, 0.03, 2.794
nbcsat, 10, 007, 3455, 468, 0, 0, 4.305999999999999, 0, 1354, 1, NA, 110, NA, 0, 0.08, 4.385999999999999
nbcsat, 10, 008, 3608, 480, 0, 0, 4.591, 0, 1913, 1, NA, 185, NA, 0, 0.12, 4.711
nbcsat, 10, 009, 3717, 489, 0, 0, 2.6830000000000003, 0, 3171, 1, NA, 296, NA, 0, 0.13, 2.813
nbcsat, 10, 010, 3772, 492, 0, 0, 4.598, 0, 4832, 1, NA, 467, NA, 0, 0.32, 4.918
nbcsat, 10, 011, 3827, 495, 0, 0, 4.3469999999999995, 0, 7554, 1, NA, 714, NA, 0, 0.45, 4.797
nbcsat, 10, 012, 3882, 498, 0, 0, 14.344999999999999, 0, 11032, 1, NA, 1077, NA, 0, 0.72, 15.065
nbcsat, 10, 013, 3937, 501, 0, 0, 10.027, 0, 16255, 1, NA, 1582, NA, 0, 1.12, 11.146999999999998
nbcsat, 10, 014, 3975, 503, 0, 0, 16.701, 0, 23298, 1, NA, 2305, NA, 0, 1.52, 18.221
nbcsat, 10, 015, 4011, 505, 0, 0, 18.48, 0, 35442, 1, NA, 3284, NA, 0, 2.43, 20.91
nbcsat, 10, 016, 4045, 507, 0, 0, 27.398, 0, 41493, 1, NA, 4617, NA, 0, 2.78, 30.178
nbcsat, 10, 017, 4057, 507, 0, 0, 16.759, 0, 54758, 1, NA, 6374, NA, 0, 3.47, 20.229
nbcsat, 10, 018, 4067, 507, 0, 0, 43.57, 0, 75263, 1, NA, 8665, NA, 0, 5.21, 48.78
nbcsat, 10, 019, 4075, 507, 0, 0, 21.214000000000002, 0, 90262, 1, NA, 11521, NA, 0, 5.53, 26.744000000000003
nbcsat, 10, 020, 4081, 507, 0, 0, 68.056, 0, 123037, 1, NA, 15012, NA, 0, 8.38, 76.43599999999999
nbcsat, 10, 021, 4085, 507, 0, 0, 79.933, 0, 140738, 1, NA, 19067, NA, 0, 9.57, 89.50300000000001
nbcsat, 10, 022, 4087, 507, 0, 0, 40.758, 0, 162570, 1, NA, 23599, NA, 0, 6.56, 47.318000000000005
nbcsat, 10, 023, 4087, 507, 0, 0, 46.977, 0, 184989, 1, NA, 28426, NA, 0, 9.14, 56.117
nbcsat, 10, 024, 4085, 507, 0, 0, 55.814, 0, 215489, 1, NA, 33300, NA, 0, 12.15, 67.964
nbcsat, 10, 025, 4081, 507, 0, 0, 61.099, 0, 228738, 1, NA, 37862, NA, 0, 10.92, 72.01899999999999
nbcsat, 10, 026, 4075, 507, 0, 0, 67.98299999999999, 0, 241967, 1, NA, 41767, NA, 0, 14.05, 82.03299999999999
nbcsat, 10, 027, 4067, 507, 0, 0, 73.11999999999999, 0, 250383, 1, NA, 44597, NA, 0, 11.21, 84.32999999999998
nbcsat, 10, 028, 4057, 507, 0, 0, 73.455, 0, 261593, 1, NA, 46031, NA, 0, 11.80, 85.255
nbcsat, 10, 029, 4045, 507, 0, 0, 74.36999999999999, 0, 233182, 1, NA, 45814, NA, 0, 10.01, 84.38
nbcsat, 10, 030, 4032, 507, 0, 0, 72.376, 0, 220976, 1, NA, 43837, NA, 0, 10.79, 83.166
nbcsat, 10, 031, 4018, 507, 0, 0, 65.504, 0, 209773, 1, NA, 40194, NA, 0, 12.26, 77.76400000000001
nbcsat, 10, 032, 4004, 507, 0, 0, 58.284, 0, 167203, 1, NA, 35164, NA, 0, 10.93, 69.214
nbcsat, 10, 033, 3991, 507, 0, 0, 50.626000000000005, 0, 133988, 1, NA, 29200, NA, 0, 7.07, 57.696000000000005
nbcsat, 10, 034, 3979, 507, 0, 0, 39.446, 0, 100333, 1, NA, 22886, NA, 0, 5.57, 45.016
nbcsat, 10, 035, 3968, 507, 0, 0, 29.180999999999997, 0, 70130, 1, NA, 16825, NA, 0, 2.67, 31.851
nbcsat, 10, 036, 3958, 507, 0, 0, 22.229000000000003, 0, 47940, 1, NA, 11525, NA, 0, 2.19, 24.419000000000004
nbcsat, 10, 037, 3895, 501, 0, 0, 14.466000000000001, 0, 27725, 1, NA, 7305, NA, 0, 1.58, 16.046
nbcsat, 10, 038, 3839, 497, 0, 0, 17.872, 0, 15309, 1, NA, 4249, NA, 0, 1.01, 18.882
nbcsat, 10, 039, 3784, 493, 0, 0, 12.935, 0, 8270, 1, NA, 2244, NA, 0, 0.54, 13.475000000000001
nbcsat, 10, 040, 3724, 477, 0, 0, 9.523, 0, 4085, 1, NA, 1061, NA, 0, 0.24, 9.763
nbcsat, 10, 041, 3611, 467, 0, 0, 4.266, 0, 1637, 1, NA, 440, NA, 0, 0.10, 4.366
nbcsat, 10, 042, 3459, 455, 0, 0, 3.738, 0, 647, 1, NA, 155, NA, 0, 0.04, 3.778
nbcsat, 10, 043, 3094, 411, 0, 0, 3.054, 0, 222, 1, NA, 44, NA, 0, 0.01, 3.0639999999999996
nbcsat, 10, 044, 199, 50, 0, 0, 3.343, 0, 22, 1, NA, 9, NA, 0, 0.00, 3.343
nbcsat, 10, 045, 0, 0, 0, 0, 3.4389999999999996, 0, 1, 1, NA, 1, NA, 0, 0.00, 3.4389999999999996
nbcsat, 11, 000, 0, 0, 0, 0, 5.444, 0, 1, 1, NA, 1, NA, 0, 0.00, 5.444
nbcsat, 11, 001, 16, 6, 0, 0, 4.3629999999999995, 0, 4, 1, NA, 2, NA, 0, 0.00, 4.3629999999999995
nbcsat, 11, 002, 2802, 388, 0, 0, 4.7090000000000005, 0, 58, 1, NA, 5, NA, 0, 0.01, 4.719
nbcsat, 11, 003, 3430, 461, 0, 0, 4.869000000000001, 0, 112, 1, NA, 10, NA, 0, 0.01, 4.8790000000000004
nbcsat, 11, 004, 3843, 501, 0, 0, 6.691, 0, 255, 1, NA, 20, NA, 0, 0.02, 6.710999999999999
nbcsat, 11, 005, 4136, 526, 0, 0, 3.886, 0, 468, 1, NA, 36, NA, 0, 0.03, 3.916
nbcsat, 11, 006, 4327, 553, 0, 0, 4.771, 0, 670, 1, NA, 65, NA, 0, 0.05, 4.821
nbcsat, 11, 007, 4520, 568, 0, 0, 6.662, 0, 1161, 1, NA, 110, NA, 0, 0.08, 6.742
nbcsat, 11, 008, 4710, 582, 0, 0, 4.9879999999999995, 0, 2099, 1, NA, 185, NA, 0, 0.17, 5.1579999999999995
nbcsat, 11, 009, 4844, 592, 0, 0, 5.987, 0, 3337, 1, NA, 300, NA, 0, 0.26, 6.247
nbcsat, 11, 010, 4972, 600, 0, 0, 9.689, 0, 5282, 1, NA, 477, NA, 0, 0.37, 10.059
nbcsat, 11, 011, 5048, 604, 0, 0, 8.141, 0, 7219, 1, NA, 738, NA, 0, 0.58, 8.721
nbcsat, 11, 012, 5124, 608, 0, 0, 10.797, 0, 13299, 1, NA, 1127, NA, 0, 0.99, 11.787
nbcsat, 11, 013, 5200, 612, 0, 0, 9.421, 0, 17673, 1, NA, 1682, NA, 0, 1.37, 10.791
nbcsat, 11, 014, 5276, 616, 0, 0, 12.41, 0, 26216, 1, NA, 2477, NA, 0, 1.98, 14.39
nbcsat, 11, 015, 5352, 620, 0, 0, 19.137999999999998, 0, 41389, 1, NA, 3584, NA, 0, 3.27, 22.407999999999998
nbcsat, 11, 016, 5417, 623, 0, 0, 31.555, 0, 54366, 1, NA, 5134, NA, 0, 4.38, 35.935
nbcsat, 11, 017, 5443, 624, 0, 0, 40.185, 0, 63633, 1, NA, 7240, NA, 0, 5.20, 45.385000000000005
nbcsat, 11, 018, 5467, 625, 0, 0, 38.449, 0, 98328, 1, NA, 10100, NA, 0, 7.80, 46.248999999999995
nbcsat, 11, 019, 5489, 626, 0, 0, 54.528999999999996, 0, 122099, 1, NA, 13915, NA, 0, 9.91, 64.439
nbcsat, 11, 020, 5509, 627, 0, 0, 70.24, 0, 176648, 1, NA, 18976, NA, 0, 14.74, 84.97999999999999
nbcsat, 11, 021, 5527, 628, 0, 0, 90.726, 0, 222203, 1, NA, 25563, NA, 0, 17.64, 108.366
nbcsat, 11, 022, 5543, 629, 0, 0, 121.552, 0, 264748, 1, NA, 34017, NA, 0, 21.95, 143.502
nbcsat, 11, 023, 5557, 630, 0, 0, 155.502, 0, 340556, 1, NA, 44640, NA, 0, 28.39, 183.892
nbcsat, 11, 024, 5565, 630, 0, 0, 201.554, 0, 441360, 1, NA, 57739, NA, 0, 37.10, 238.654
nbcsat, 11, 025, 5571, 630, 0, 0, 251.424, 0, 503344, 1, NA, 73421, NA, 0, 40.87, 292.294
nbcsat, 11, 026, 5575, 630, 0, 0, 312.241, 0, 597766, 1, NA, 91706, NA, 0, 49.21, 361.45099999999996
nbcsat, 11, 027, 5577, 630, 0, 0, 5.045, NA, NA, NA, NA, NA, NA, NA, NA, NA
nbcsat, 11, 028, 5577, 630, 0, 0, 436.84, 0, 844647, 1, NA, 134995, NA, 0, 68.47, 505.30999999999995
nbcsat, 11, 029, 5575, 630, 0, 0, 5.463, NA, NA, NA, NA, NA, NA, NA, NA, NA
nbcsat, 11, 030, 5571, 630, 0, 0, 542.7810000000001, 0, 1054854, 1, NA, 182924, NA, 0, 85.89, 628.671
nbcsat, 11, 031, 5565, 630, 0, 0, 4.572, NA, NA, NA, NA, NA, NA, NA, NA, NA
nbcsat, 11, 032, 5557, 630, 0, 0, 5.054, NA, NA, NA, NA, NA, NA, NA, NA, NA
nbcsat, 11, 033, 5547, 630, 0, 0, 4.437, NA, NA, NA, NA, NA, NA, NA, NA, NA
nbcsat, 11, 034, 5535, 630, 0, 0, 4.2540000000000004, NA, NA, NA, NA, NA, NA, NA, NA, NA
nbcsat, 11, 035, 5522, 630, 0, 0, 4.993, NA, NA, NA, NA, NA, NA, NA, NA, NA
nbcsat, 11, 036, 5508, 630, 0, 0, 717.859, 0, 1254575, 1, NA, 258437, NA, 0, 102.34, 820.1990000000001
nbcsat, 11, 037, 5493, 630, 0, 0, 650.745, 0, 1148137, 1, NA, 248816, NA, 0, 92.27, 743.015
nbcsat, 11, 038, 5477, 630, 0, 0, 4.34, NA, NA, NA, NA, NA, NA, NA, NA, NA
nbcsat, 11, 039, 5460, 630, 0, 0, 4.985, NA, NA, NA, NA, NA, NA, NA, NA, NA
nbcsat, 11, 040, 5444, 630, 0, 0, 558.378, 0, 798918, 1, NA, 180729, NA, 0, 62.50, 620.878
nbcsat, 11, 041, 5429, 630, 0, 0, 4.757000000000001, NA, NA, NA, NA, NA, NA, NA, NA, NA
nbcsat, 11, 042, 5415, 630, 0, 0, 375.46, 0, 494881, 1, NA, 118859, NA, 0, 37.64, 413.09999999999997
nbcsat, 11, 043, 5402, 630, 0, 0, 302.175, 0, 372255, 1, NA, 89438, NA, 0, 29.30, 331.475
nbcsat, 11, 044, 5390, 630, 0, 0, 215.666, 0, 251784, 1, NA, 63590, NA, 0, 20.00, 235.666
nbcsat, 11, 045, 5379, 630, 0, 0, 149.76500000000001, 0, 159652, 1, NA, 42483, NA, 0, 11.97, 161.735
nbcsat, 11, 046, 5317, 626, 0, 0, 98.429, 0, 93462, 1, NA, 26505, NA, 0, 7.41, 105.839
nbcsat, 11, 047, 5250, 620, 0, 0, 56.355, 0, 55943, 1, NA, 15335, NA, 0, 4.20, 60.555
nbcsat, 11, 048, 5190, 616, 0, 0, 42.108, 0, 28550, 1, NA, 8157, NA, 0, 2.16, 44.268
nbcsat, 11, 049, 5131, 612, 0, 0, 21.959, 0, 14075, 1, NA, 3945, NA, 0, 1.02, 22.979
nbcsat, 11, 050, 5067, 596, 0, 0, 9.626000000000001, 0, 6346, 1, NA, 1709, NA, 0, 0.45, 10.076
nbcsat, 11, 051, 4894, 582, 0, 0, 6.031000000000001, 0, 2565, 1, NA, 649, NA, 0, 0.18, 6.211
nbcsat, 11, 052, 4678, 566, 0, 0, 5.595000000000001, 0, 753, 1, NA, 209, NA, 0, 0.05, 5.6450000000000005
nbcsat, 11, 053, 4233, 518, 0, 0, 4.67, 0, 234, 1, NA, 54, NA, 0, 0.02, 4.6899999999999995
nbcsat, 11, 054, 231, 57, 0, 0, 7.068, 0, 28, 1, NA, 10, NA, 0, 0.00, 7.068
nbcsat, 11, 055, 0, 0, 0, 0, 3.387, 0, 1, 1, NA, 1, NA, 0, 0.00, 3.387
nbcsat, 12, 000, 0, 0, 0, 0, 5.518, 0, 1, 1, NA, 1, NA, 0, 0.00, 5.518
nbcsat, 12, 001, 16, 6, 0, 0, 5.002, 0, 4, 1, NA, 2, NA, 0, 0.00, 5.002
nbcsat, 12, 002, 3579, 462, 0, 0, 7.3389999999999995, 0, 61, 1, NA, 5, NA, 0, 0.01, 7.348999999999999
nbcsat, 12, 003, 4389, 548, 0, 0, 5.987, 0, 128, 1, NA, 10, NA, 0, 0.01, 5.997
nbcsat, 12, 004, 4923, 598, 0, 0, 6.369, 0, 297, 1, NA, 20, NA, 0, 0.02, 6.388999999999999
nbcsat, 12, 005, 5261, 626, 0, 0, 6.0200000000000005, 0, 456, 1, NA, 36, NA, 0, 0.03, 6.050000000000001
nbcsat, 12, 006, 5547, 660, 0, 0, 9.048, 0, 875, 1, NA, 65, NA, 0, 0.07, 9.118
nbcsat, 12, 007, 5774, 677, 0, 0, 8.261, 0, 1515, 1, NA, 110, NA, 0, 0.12, 8.380999999999998
nbcsat, 12, 008, 6011, 694, 0, 0, 8.487, 0, 2360, 1, NA, 185, NA, 0, 0.18, 8.667
nbcsat, 12, 009, 6183, 706, 0, 0, 8.875, 0, 3343, 1, NA, 300, NA, 0, 0.29, 9.165
nbcsat, 12, 010, 6351, 716, 0, 0, 9.719999999999999, 0, 6029, 1, NA, 481, NA, 0, 0.51, 10.229999999999999
nbcsat, 12, 011, 6510, 725, 0, 0, 9.31, 0, 8394, 1, NA, 748, NA, 0, 0.78, 10.09
nbcsat, 12, 012, 6615, 730, 0, 0, 11.98, 0, 12228, 1, NA, 1151, NA, 0, 1.23, 13.21
nbcsat, 12, 013, 6722, 735, 0, 0, 15.182, 0, 19369, 1, NA, 1732, NA, 0, 1.87, 17.052
nbcsat, 12, 014, 6831, 740, 0, 0, 20.923000000000002, 0, 26981, 1, NA, 2577, NA, 0, 2.33, 23.253
nbcsat, 12, 015, 6942, 745, 0, 0, 22.439999999999998, 0, 45413, 1, NA, 3768, NA, 0, 4.17, 26.61
nbcsat, 12, 016, 7055, 750, 0, 0, 25.857999999999997, 0, 58445, 1, NA, 5450, NA, 0, 5.31, 31.167999999999996
nbcsat, 12, 017, 7111, 752, 0, 0, 36.910000000000004, 0, 74922, 1, NA, 7766, NA, 0, 7.30, 44.21
nbcsat, 12, 018, 7165, 754, 0, 0, 52.921, 0, 104717, 1, NA, 10976, NA, 0, 10.12, 63.041
nbcsat, 12, 019, 7198, 755, 0, 0, 62.684, 0, 142964, 1, NA, 15312, NA, 0, 13.42, 76.104
nbcsat, 12, 020, 7229, 756, 0, 0, 80.428, 0, 199659, 1, NA, 21171, NA, 0, 18.98, 99.408
nbcsat, 12, 021, 7258, 757, 0, 0, 108.187, 0, 257388, 1, NA, 28973, NA, 0, 25.09, 133.277
nbcsat, 12, 022, 7285, 758, 0, 0, 142.332, 0, 356539, 1, NA, 39338, NA, 0, 33.47, 175.802
nbcsat, 12, 023, 7310, 759, 0, 0, 191.027, 0, 436568, 1, NA, 52919, NA, 0, 41.79, 232.81699999999998
nbcsat, 12, 024, 7333, 760, 0, 0, 246.65699999999998, 0, 591975, 1, NA, 70657, NA, 0, 56.69, 303.347
nbcsat, 12, 025, 7354, 761, 0, 0, 318.30600000000004, 0, 784730, 1, NA, 93482, NA, 0, 75.92, 394.22600000000006
nbcsat, 12, 026, 7373, 762, 0, 0, 401.998, 0, 935209, 1, NA, 122650, NA, 0, 86.81, 488.808
nbcsat, 12, 027, 7390, 763, 0, 0, 510.85900000000004, 0, 1156289, 1, NA, 159379, NA, 0, 109.74, 620.599
nbcsat, 12, 028, 7405, 764, 0, 0, 610.1669999999999, 0, 1479885, 1, NA, 205068, NA, 0, 143.05, 753.2169999999999
nbcsat, 12, 029, 7418, 765, 0, 0, 741.609, 0, 1945817, 1, NA, 260922, NA, 0, 191.83, 933.4390000000001
nbcsat, 12, 030, 7429, 766, 0, 0, 905.968, 0, 2230591, 1, NA, 328043, NA, 0, 219.91, 1125.878
nbcsat, 12, 031, 7438, 767, 0, 0, 991.793, 0, 2685621, 1, NA, 406988, NA, 0, 260.25, 1252.0430000000001
nbcsat, 12, 032, 7445, 768, 0, 0, 6.158, NA, NA, NA, NA, NA, NA, NA, NA, NA
nbcsat, 12, 033, 7446, 768, 0, 0, 5.683000000000001, NA, NA, NA, NA, NA, NA, NA, NA, NA
nbcsat, 12, 034, 7445, 768, 0, 0, 1458.6139999999998, 0, 4541334, 1, NA, 712814, NA, 0, 394.18, 1852.7939999999999
nbcsat, 12, 035, 7442, 768, 0, 0, 6.132000000000001, NA, NA, NA, NA, NA, NA, NA, NA, NA
nbcsat, 12, 036, 7437, 768, 0, 0, 1884.381, 0, 5552210, 1, NA, 957754, NA, 0, 492.34, 2376.721
nbcsat, 12, 037, 7431, 768, 0, 0, 2062.746, 0, 5962530, 1, NA, 1082618, NA, 0, 542.51, 2605.2560000000003
nbcsat, 12, 038, 7424, 768, 0, 0, 2252.755, 0, 6520787, 1, NA, 1202737, NA, 0, 601.40, 2854.155
nbcsat, 12, 039, 7416, 768, 0, 0, 6.022, NA, NA, NA, NA, NA, NA, NA, NA, NA
nbcsat, 12, 040, 7407, 768, 0, 0, 2610.111, 0, 7076425, 1, NA, 1405748, NA, 0, 601.52, 3211.631
nbcsat, 12, 041, 7397, 768, 0, 0, 2703.4120000000003, 0, 7303541, 1, NA, 1476811, NA, 0, 628.22, 3331.6320000000005
nbcsat, 12, 042, 7386, 768, 0, 0, 2743.29, 0, 7172066, 1, NA, 1520435, NA, 0, 585.38, 3328.67
nbcsat, 12, 043, 7374, 768, 0, 0, 6.964, NA, NA, NA, NA, NA, NA, NA, NA, NA
nbcsat, 12, 044, 7361, 768, 0, 0, 2768.542, 0, 6922086, 1, NA, 1510261, NA, 0, 573.94, 3342.482
nbcsat, 12, 045, 7347, 768, 0, 0, 2684.984, 0, 6460082, 1, NA, 1453332, NA, 0, 531.54, 3216.524
nbcsat, 12, 046, 7332, 768, 0, 0, 5.851, NA, NA, NA, NA, NA, NA, NA, NA, NA
nbcsat, 12, 047, 7316, 768, 0, 0, 6.132000000000001, NA, NA, NA, NA, NA, NA, NA, NA, NA
nbcsat, 12, 048, 7299, 768, 0, 0, 8.335, NA, NA, NA, NA, NA, NA, NA, NA, NA
nbcsat, 12, 049, 7282, 768, 0, 0, 1930.719, 0, 4154317, 1, NA, 945877, NA, 0, 371.43, 2302.149
nbcsat, 12, 050, 7265, 768, 0, 0, 6.691, NA, NA, NA, NA, NA, NA, NA, NA, NA
nbcsat, 12, 051, 7249, 768, 0, 0, 1460.3029999999999, 0, 2284463, 1, NA, 623990, NA, 0, 207.69, 1667.993
nbcsat, 12, 052, 7234, 768, 0, 0, 1111.8890000000001, 0, 1898886, 1, NA, 476398, NA, 0, 177.97, 1289.8590000000002
nbcsat, 12, 053, 7220, 768, 0, 0, 944.938, 0, 1343848, 1, NA, 347139, NA, 0, 122.99, 1067.9279999999999
nbcsat, 12, 054, 7207, 768, 0, 0, 731.506, 0, 848813, 1, NA, 240351, NA, 0, 76.96, 808.466
nbcsat, 12, 055, 7195, 768, 0, 0, 482.488, 0, 575413, 1, NA, 157371, NA, 0, 48.48, 530.968
nbcsat, 12, 056, 7128, 764, 0, 0, 336.964, 0, 343569, 1, NA, 96926, NA, 0, 31.98, 368.944
nbcsat, 12, 057, 7062, 760, 0, 0, 202.314, 0, 192471, 1, NA, 55817, NA, 0, 17.76, 220.07399999999998
nbcsat, 12, 058, 6991, 754, 0, 0, 111.783, 0, 97990, 1, NA, 29840, NA, 0, 8.85, 120.633
nbcsat, 12, 059, 6927, 750, 0, 0, 61.528, 0, 48340, 1, NA, 14678, NA, 0, 4.44, 65.968
nbcsat, 12, 060, 6864, 746, 0, 0, 33.311, 0, 22583, 1, NA, 6567, NA, 0, 2.09, 35.400999999999996
nbcsat, 12, 061, 6740, 726, 0, 0, 24.590999999999998, 0, 9109, 1, NA, 2631, NA, 0, 0.76, 25.351
nbcsat, 12, 062, 6555, 712, 0, 0, 13.107, 0, 3240, 1, NA, 923, NA, 0, 0.25, 13.357
nbcsat, 12, 063, 6267, 692, 0, 0, 5.231, 0, 1002, 1, NA, 274, NA, 0, 0.08, 5.311
nbcsat, 12, 064, 5678, 636, 0, 0, 6.548, 0, 266, 1, NA, 65, NA, 0, 0.02, 6.568
nbcsat, 12, 065, 263, 64, 0, 0, 5.859, 0, 30, 1, NA, 11, NA, 0, 0.00, 5.859
nbcsat, 12, 066, 0, 0, 0, 0, 5.029, 0, 1, 1, NA, 1, NA, 0, 0.00, 5.029
nbcsat, 13, 000, 0, 0, 0, 0, 9.54, 0, 1, 1, NA, 1, NA, 0, 0.00, 9.54
nbcsat, 13, 001, 16, 6, 0, 0, 6.867, 0, 4, 1, NA, 2, NA, 0, 0.00, 6.867
nbcsat, 13, 002, 4539, 547, 0, 0, 7.633, 0, 64, 1, NA, 5, NA, 0, 0.01, 7.643
nbcsat, 13, 003, 5566, 651, 0, 0, 8.038, 0, 149, 1, NA, 10, NA, 0, 0.01, 8.048
nbcsat, 13, 004, 6237, 713, 0, 0, 6.845999999999999, 0, 242, 1, NA, 20, NA, 0, 0.02, 6.865999999999999
nbcsat, 13, 005, 6622, 744, 0, 0, 9.103, 0, 526, 1, NA, 36, NA, 0, 0.05, 9.153
nbcsat, 13, 006, 7021, 787, 0, 0, 6.252000000000001, 0, 841, 1, NA, 65, NA, 0, 0.07, 6.322000000000001
nbcsat, 13, 007, 7292, 807, 0, 0, 9.388, 0, 1367, 1, NA, 110, NA, 0, 0.13, 9.518
nbcsat, 13, 008, 7575, 827, 0, 0, 10.709999999999999, 0, 2204, 1, NA, 185, NA, 0, 0.21, 10.92
nbcsat, 13, 009, 7775, 840, 0, 0, 11.537, 0, 3566, 1, NA, 300, NA, 0, 0.34, 11.877
